Results.index,results_id,Counter,Item.number,Polarity,ScaleType,Sample,Adverb,Subject,value,responseTime,Planet,Degree,Rank,ComputedRank,p0,p1,a,b,Class,Adj,ScaleType2,minDeg,maxDeg
11,418464,2,127,Aff,Max2,5,extremelyAdj,Subject2,99,1565,Chalea,1,12,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,126,Aff,Max2,4,extremelyAdj,Subject2,100,1659,Hobbuna,1,18,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,125,Aff,Max2,3,extremelyAdj,Subject2,100,1363,Virtokh,1,20,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,137,Aff,Max2,15,extremelyAdj,Subject2,63,4021,Beta Arboris 4,0.8777,8,8,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,124,Aff,Max2,2,extremelyAdj,Subject2,100,2637,Stogzak,1,14,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,122,Aff,Max2,0,extremelyAdj,Subject2,33,4232,Zegnir,0.6401,6,6,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,141,Aff,Max2,19,extremelyAdj,Subject2,18,2225,Beta Ovis 5,0.283,2,2,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,135,Aff,Max2,13,extremelyAdj,Subject2,100,1709,Hiphides,1,16,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,80,Aff,Relative2,18,quiteAdj,Subject2,33,10464,Delta Anatis 2,0.5253,6,6,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,74,Aff,Relative2,12,quiteAdj,Subject2,70,5298,Tholla D0,0.6305,14,14,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,78,Aff,Relative2,16,quiteAdj,Subject2,59,2578,Delta Arboris 2,0.5793,10,10,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,66,Aff,Relative2,4,quiteAdj,Subject2,63,2593,Azinides,0.6046,12,12,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,71,Aff,Relative2,9,quiteAdj,Subject2,74,3658,Anvone,0.6591,16,16,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,69,Aff,Relative2,7,quiteAdj,Subject2,56,2321,Core I9U,0.5534,8,8,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,64,Aff,Relative2,2,quiteAdj,Subject2,80,3528,Fankroth,0.6939,18,18,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,72,Aff,Relative2,10,quiteAdj,Subject2,36,8600,Dimavis,0.4919,4,4,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,76,Aff,Relative2,14,quiteAdj,Subject2,18,1977,Cara 80,0.4457,2,2,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,81,Aff,Relative2,19,quiteAdj,Subject2,100,4404,Alpha Ovis 2,0.7493,20,20,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,150,Aff,MinMax2,8,aBitAdjAtAll,Subject2,49,22299,Kuthides,0.6397,10,10,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,142,Aff,MinMax2,0,aBitAdjAtAll,Subject2,100,2187,Scravvix,1,20,18,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,147,Aff,MinMax2,5,aBitAdjAtAll,Subject2,100,2386,Milastea,1,18,18,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,152,Aff,MinMax2,10,aBitAdjAtAll,Subject2,80,2841,Sibiphus,0.8366,14,14,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,157,Aff,MinMax2,15,aBitAdjAtAll,Subject2,21,6070,Alpha Nivis 3,0.3162,4,4,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,151,Aff,MinMax2,9,aBitAdjAtAll,Subject2,65,2425,Ophyria,0.733,12,12,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,145,Aff,MinMax2,3,aBitAdjAtAll,Subject2,41,10409,Scinkel,0.5459,8,8,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,161,Aff,MinMax2,19,aBitAdjAtAll,Subject2,100,12099,Alpha Ovis 1,1,16,18,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,144,Aff,MinMax2,2,aBitAdjAtAll,Subject2,0,2928,Uzil,0,2,1.5,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,148,Aff,MinMax2,6,aBitAdjAtAll,Subject2,30,3928,Chogeshan,0.4434,6,6,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,29,Neg,Min1,7,Adj,Subject2,76,8882,Uzade,0.2245,13,13,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,22,Neg,Min1,0,Adj,Subject2,100,3259,Zorkrax,0,3,2,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,27,Neg,Min1,5,Adj,Subject2,59,5551,Serth 0I96,0.3036,15,15,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,39,Neg,Min1,17,Adj,Subject2,30,3639,Gamma Octopodis 3,0.4043,17,17,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,23,Neg,Min1,1,Adj,Subject2,100,5005,Zolirs,0,1,2,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,34,Neg,Min1,12,Adj,Subject2,7,4763,Cigiri,0.5473,19,19,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,38,Neg,Min1,16,Adj,Subject2,95,16625,Alpha Octopodis 1,0.023,5,5,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,37,Neg,Min1,15,Adj,Subject2,92,3147,Beta Arboris 3,0.1052,9,9,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,32,Neg,Min1,10,Adj,Subject2,89,4161,Zomia P,0.1596,11,11,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,30,Neg,Min1,8,Adj,Subject2,94,3262,Bogophus,0.0597,7,7,0.15,0,0.79,2.39,C,6,Min,0,0.6578
11,418464,2,47,Aff,Max1,5,Adj,Subject2,100,4806,Chalea,1,18,19,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,52,Aff,Max1,10,Adj,Subject2,37,3169,Viuq 5v,0.4717,2,2,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,58,Aff,Max1,16,Adj,Subject2,54,2841,Alpha Octopodis 2,0.6055,4,4,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,44,Aff,Max1,2,Adj,Subject2,76,3878,Stogzak,0.8349,10,10,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,55,Aff,Max1,13,Adj,Subject2,69,2194,Hiphides,0.7734,8,8,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,42,Aff,Max1,0,Adj,Subject2,93,3263,Zegnir,0.9719,16,16,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,48,Aff,Max1,6,Adj,Subject2,92,3894,Ungeron,0.933,14,14,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,61,Aff,Max1,19,Adj,Subject2,89,2956,Beta Ovis 5,0.8875,12,12,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,49,Aff,Max1,7,Adj,Subject2,100,2405,Brilia 6135,1,20,19,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,59,Aff,Max1,17,Adj,Subject2,74,2718,Gamma Octopodis 4,0.6994,6,6,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,19,Neg,Relative1,17,Adj,Subject2,4,11084,Beta Octopodis 4,0.4139,19,19,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,4,Neg,Relative1,2,Adj,Subject2,84,20764,Fankroth,0.2487,3,3,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,17,Neg,Relative1,15,Adj,Subject2,58,8253,Beta Nivis 1,0.3069,9,9,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,2,Neg,Relative1,0,Adj,Subject2,100,5089,Eello,0.2125,1,1,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,10,Neg,Relative1,8,Adj,Subject2,12,3406,Vondara,0.3819,17,17,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,12,Neg,Relative1,10,Adj,Subject2,15,2072,Dimavis,0.3594,15,15,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,18,Neg,Relative1,16,Adj,Subject2,76,6006,Delta Arboris 2,0.2714,5,5,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,8,Neg,Relative1,6,Adj,Subject2,56,7667,Cronoe SDRW,0.3235,11,11,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,11,Neg,Relative1,9,Adj,Subject2,51,2609,Anvone,0.3406,13,13,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,15,Neg,Relative1,13,Adj,Subject2,66,4260,Tholla D1,0.29,7,7,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,92,Neg,MinMax1,10,veryAdj,Subject2,100,16818,Sibiphus,0,7,4,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,87,Neg,MinMax1,5,veryAdj,Subject2,0,3155,Milastea,1,19,18.5,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,83,Neg,MinMax1,1,veryAdj,Subject2,0,1769,Chelkot,1,17,18.5,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,86,Neg,MinMax1,4,veryAdj,Subject2,100,2235,Gevaestea,0,3,4,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,96,Neg,MinMax1,14,veryAdj,Subject2,100,3261,Moitune,0,5,4,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,100,Neg,MinMax1,18,veryAdj,Subject2,14,2235,Beta Anatis 1,0.8439,15,15,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,84,Neg,MinMax1,2,veryAdj,Subject2,100,5084,Uzil,0,1,4,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,91,Neg,MinMax1,9,veryAdj,Subject2,58,20677,Ophyria,0.5983,13,13,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,90,Neg,MinMax1,8,veryAdj,Subject2,79,3743,Kuthides,0.3424,11,11,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,82,Neg,MinMax1,0,veryAdj,Subject2,88,8237,Scravvix,0.1164,9,9,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,121,Aff,Min2,19,absolutelyAdj,Subject2,5,6792,Beta Ovis 4,0.0362,8,8,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,112,Aff,Min2,10,absolutelyAdj,Subject2,18,2966,Zomia P,0.156,12,12,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,111,Aff,Min2,9,absolutelyAdj,Subject2,35,1833,Mounov,0.2154,14,14,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,108,Aff,Min2,6,absolutelyAdj,Subject2,0,1420,Chypso 652,0,6,4,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,110,Aff,Min2,8,absolutelyAdj,Subject2,67,2755,Bogophus,0.3709,18,18,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,114,Aff,Min2,12,absolutelyAdj,Subject2,57,2023,Cigiri,0.2835,16,16,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,103,Aff,Min2,1,absolutelyAdj,Subject2,11,2391,Zolirs,0.0993,10,10,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,107,Aff,Min2,5,absolutelyAdj,Subject2,0,1397,Serth 0I96,0,2,4,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,102,Aff,Min2,0,absolutelyAdj,Subject2,0,2771,Zorkrax,0,4,4,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,106,Aff,Min2,4,absolutelyAdj,Subject2,100,4692,Ulnion,0.517,20,20,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,132,Neg,Max2,10,extremelyAdj,Subject2,74,22939,Viuq 5v,0.5486,5,5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,140,Neg,Max2,18,extremelyAdj,Subject2,0,3692,Nu Anatis 2,1,17,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,133,Neg,Max2,11,extremelyAdj,Subject2,0,1509,Ogawa,1,15,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,139,Neg,Max2,17,extremelyAdj,Subject2,0,1479,Gamma Octopodis 4,1,9,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,138,Neg,Max2,16,extremelyAdj,Subject2,0,1222,Alpha Octopodis 2,1,13,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,131,Neg,Max2,9,extremelyAdj,Subject2,100,5012,Ipra,0.1795,1,1,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,134,Neg,Max2,12,extremelyAdj,Subject2,0,2617,Aolia,1,11,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,129,Neg,Max2,7,extremelyAdj,Subject2,29,6427,Brilia 6135,0.7425,7,7,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,130,Neg,Max2,8,extremelyAdj,Subject2,71,4936,Enrephus,0.3743,3,3,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,123,Neg,Max2,1,extremelyAdj,Subject2,0,1913,Shihaen,1,19,14.5,0,0.6,1.65,1.77,D,3,Max,0.1795,1
11,418464,2,21,Aff,Relative1,19,Adj,Subject2,34,5478,Alpha Ovis 2,0.2986,8,8,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,5,Aff,Relative1,3,Adj,Subject2,64,4655,Istieds,0.37,16,16,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,13,Aff,Relative1,11,Adj,Subject2,57,1492,Ocreilea,0.3152,10,10,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,3,Aff,Relative1,1,Adj,Subject2,49,2016,Stugvath,0.281,6,6,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,6,Aff,Relative1,4,Adj,Subject2,61,2223,Azinides,0.3497,14,14,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,9,Aff,Relative1,7,Adj,Subject2,100,2059,Core I9U,0.4407,20,20,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,16,Aff,Relative1,14,Adj,Subject2,7,21548,Cara 80,0.2338,2,2,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,7,Aff,Relative1,5,Adj,Subject2,14,2722,Dagua 98,0.2608,4,4,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,20,Aff,Relative1,18,Adj,Subject2,44,4295,Delta Anatis 2,0.3319,12,12,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,14,Aff,Relative1,12,Adj,Subject2,91,2756,Tholla D0,0.396,18,18,0,0,14.69,30.94,B,5,Relative,0.2125,0.4407
11,418464,2,153,Neg,MinMax2,11,aBitAdjAtAll,Subject2,100,11277,Edreorus,0,1,1.5,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,143,Neg,MinMax2,1,aBitAdjAtAll,Subject2,46,3676,Chelkot,0.5933,9,9,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,149,Neg,MinMax2,7,aBitAdjAtAll,Subject2,89,2630,Xuagantu,0.2261,3,3,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,155,Neg,MinMax2,13,aBitAdjAtAll,Subject2,19,1834,Iabos,0.7824,13,13,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,158,Neg,MinMax2,16,aBitAdjAtAll,Subject2,30,2232,Delta Arboris 1,0.6859,11,11,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,160,Neg,MinMax2,18,aBitAdjAtAll,Subject2,69,5236,Beta Anatis 1,0.3847,5,5,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,146,Neg,MinMax2,4,aBitAdjAtAll,Subject2,10,16254,Gevaestea,0.9024,15,15,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,154,Neg,MinMax2,12,aBitAdjAtAll,Subject2,0,3099,Phagus DBHJ,1,19,18,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,159,Neg,MinMax2,17,aBitAdjAtAll,Subject2,49,2148,Beta Octopodis 1,0.4963,7,7,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,156,Neg,MinMax2,14,aBitAdjAtAll,Subject2,0,2381,Moitune,1,17,18,0.1,0.25,2.41,1.77,A,4,MinMax,0,1
11,418464,2,105,Neg,Min2,3,absolutelyAdj,Subject2,100,7876,Ghatek,0,1,4,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,119,Neg,Min2,17,absolutelyAdj,Subject2,47,2445,Gamma Octopodis 3,0.2479,15,15,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,120,Neg,Min2,18,absolutelyAdj,Subject2,100,2341,Nu Anatis 1,0,5,4,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,109,Neg,Min2,7,absolutelyAdj,Subject2,16,4365,Uzade,0.4303,19,19,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,113,Neg,Min2,11,absolutelyAdj,Subject2,27,2285,Salrorix,0.3236,17,17,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,104,Neg,Min2,2,absolutelyAdj,Subject2,79,3416,Karath,0.1277,11,11,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,117,Neg,Min2,15,absolutelyAdj,Subject2,68,4414,Beta Arboris 3,0.185,13,13,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,118,Neg,Min2,16,absolutelyAdj,Subject2,91,1830,Alpha Octopodis 1,0.0698,9,9,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,116,Neg,Min2,14,absolutelyAdj,Subject2,100,29046,Alpha Nivis 1,0,3,4,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,115,Neg,Min2,13,absolutelyAdj,Subject2,100,1864,Dreron,0,7,4,0.35,0,1.53,4.61,C,2,Min,0,0.517
11,418464,2,60,Neg,Max1,18,Adj,Subject2,18,6187,Nu Anatis 2,0.8055,9,9,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,50,Neg,Max1,8,Adj,Subject2,44,2929,Enrephus,0.5461,3,3,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,45,Neg,Max1,3,Adj,Subject2,4,5138,Virtokh,0.9886,17,17,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,51,Neg,Max1,9,Adj,Subject2,6,2920,Ipra,0.9533,15,15,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,57,Neg,Max1,15,Adj,Subject2,13,2736,Beta Arboris 4,0.8622,11,11,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,53,Neg,Max1,11,Adj,Subject2,78,2010,Ogawa,0.3664,1,1,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,46,Neg,Max1,4,Adj,Subject2,10,3051,Hobbuna,0.9111,13,13,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,54,Neg,Max1,12,Adj,Subject2,22,3304,Aolia,0.7383,7,7,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,43,Neg,Max1,1,Adj,Subject2,0,13774,Shihaen,1,19,19,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,56,Neg,Max1,14,Adj,Subject2,42,50916,Alpha Nivis 2,0.6557,5,5,0,0.15,2.69,0.88,D,7,Max,0.3664,1
11,418464,2,79,Neg,Relative2,17,quiteAdj,Subject2,40,5284,Beta Octopodis 4,0.5398,7,7,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,75,Neg,Relative2,13,quiteAdj,Subject2,14,4008,Tholla D1,0.6753,17,17,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,67,Neg,Relative2,5,quiteAdj,Subject2,91,5772,Dagua 98,0.5095,5,5,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,68,Neg,Relative2,6,quiteAdj,Subject2,76,9225,Cronoe SDRW,0.5919,11,11,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,73,Neg,Relative2,11,quiteAdj,Subject2,79,4796,Ocreilea,0.5666,9,9,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,62,Neg,Relative2,0,quiteAdj,Subject2,100,3064,Eello,0.4079,1,1,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,65,Neg,Relative2,3,quiteAdj,Subject2,90,3649,Istieds,0.4714,3,3,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,70,Neg,Relative2,8,quiteAdj,Subject2,5,3983,Vondara,0.7168,19,19,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,77,Neg,Relative2,15,quiteAdj,Subject2,13,2405,Beta Nivis 1,0.6174,13,13,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,63,Neg,Relative2,1,quiteAdj,Subject2,11,2071,Stugvath,0.6443,15,15,0,0,12.98,9.28,B,1,Relative,0.4079,0.7493
11,418464,2,93,Aff,MinMax1,11,veryAdj,Subject2,7,5981,Edreorus,0.223,10,10,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,97,Aff,MinMax1,15,veryAdj,Subject2,44,3790,Alpha Nivis 3,0.4692,12,12,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,88,Aff,MinMax1,6,veryAdj,Subject2,97,20144,Chogeshan,0.9461,16,16,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,94,Aff,MinMax1,12,veryAdj,Subject2,100,2218,Phagus DBHJ,1,20,18.5,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,101,Aff,MinMax1,19,veryAdj,Subject2,65,2524,Alpha Ovis 1,0.7251,14,14,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,99,Aff,MinMax1,17,veryAdj,Subject2,0,1888,Beta Octopodis 1,0,6,4,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,89,Aff,MinMax1,7,veryAdj,Subject2,0,1905,Xuagantu,0,4,4,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,85,Aff,MinMax1,3,veryAdj,Subject2,100,1449,Scinkel,1,18,18.5,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,98,Aff,MinMax1,16,veryAdj,Subject2,0,1530,Delta Arboris 1,0,2,4,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
11,418464,2,95,Aff,MinMax1,13,veryAdj,Subject2,1,3767,Iabos,0.0318,8,8,0.35,0.2,0.71,0.75,A,0,MinMax,0,1
12,418465,12,41,Aff,Min1,19,Adj,Subject12,100,7540,Alpha Ovis 1,0.0858,14,14,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,31,Aff,Min1,9,Adj,Subject12,0,6325,Ophyria,0.0062,10,10,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,32,Aff,Min1,10,Adj,Subject12,0,4434,Sibiphus,0,8,5,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,38,Aff,Min1,16,Adj,Subject12,100,6247,Delta Arboris 1,0.3996,20,20,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,30,Aff,Min1,8,Adj,Subject12,71,3320,Kuthides,0.2351,18,18,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,35,Aff,Min1,13,Adj,Subject12,12,1940,Iabos,0.04,12,12,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,29,Aff,Min1,7,Adj,Subject12,1,1286,Xuagantu,0,2,5,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,26,Aff,Min1,4,Adj,Subject12,0,1613,Gevaestea,0,6,5,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,39,Aff,Min1,17,Adj,Subject12,45,9685,Beta Octopodis 1,0.1469,16,16,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,37,Aff,Min1,15,Adj,Subject12,0,2416,Alpha Nivis 3,0,4,5,0.45,0,0.85,4.33,A,0,Min,0,0.3996
12,418465,12,21,Neg,Relative2,19,veryAdj,Subject12,2,5185,Alpha Ovis 2,0.7437,15,15,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,9,Neg,Relative2,7,veryAdj,Subject12,3,2336,Core I9U,0.775,17,17,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,5,Neg,Relative2,3,veryAdj,Subject12,46,4205,Istieds,0.6888,11,11,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,8,Neg,Relative2,6,veryAdj,Subject12,37,3507,Cronoe SDRW,0.6614,9,9,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,11,Neg,Relative2,9,veryAdj,Subject12,81,4393,Anvone,0.5546,3,3,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,16,Neg,Relative2,14,veryAdj,Subject12,18,6095,Cara 80,0.7158,13,13,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,12,Neg,Relative2,10,veryAdj,Subject12,72,2334,Dimavis,0.6319,7,7,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,19,Neg,Relative2,17,veryAdj,Subject12,100,3045,Beta Octopodis 4,0.4804,1,1,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,17,Neg,Relative2,15,veryAdj,Subject12,0,2818,Beta Nivis 1,0.8152,19,19,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,6,Neg,Relative2,4,veryAdj,Subject12,90,2815,Azinides,0.5981,5,5,0,0,11.66,5.61,B,3,Relative,0.4804,0.8452
12,418465,12,147,Aff,Max2,5,absolutelyAdj,Subject12,48,5476,Chalea,0.8362,10,10,0,0.3,7.65,2.41,D,5,Max,0.5475,1
12,418465,12,160,Aff,Max2,18,absolutelyAdj,Subject12,100,1672,Nu Anatis 2,1,18,17.5,0,0.3,7.65,2.41,D,5,Max,0.5475,1
12,418465,12,142,Aff,Max2,0,absolutelyAdj,Subject12,0,2150,Zegnir,0.7461,6,6,0,0.3,7.65,2.41,D,5,Max,0.5475,1
